stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
refined_0.02,0.52,0.32,0.16,0.8122777938842773
refined_0.02,0.52,0.34,0.14,0.8171603679656982
refined_0.02,0.52,0.36,0.12,0.820824384689331
refined_0.02,0.52,0.38,0.1,0.8248908519744873
refined_0.02,0.52,0.4,0.08,0.8262644410133362
refined_0.02,0.54,0.26,0.2,0.8030292987823486
refined_0.02,0.54,0.28,0.18,0.8073787689208984
refined_0.02,0.54,0.3,0.16,0.8118685483932495
refined_0.02,0.54,0.32,0.14,0.8170754313468933
refined_0.02,0.54,0.34,0.12,0.8222793936729431
refined_0.02,0.54,0.36,0.1,0.8247978091239929
refined_0.02,0.54,0.38,0.08,0.8267416954040527
refined_0.02,0.54,0.4,0.06,0.8252156972885132
refined_0.02,0.56,0.24,0.2,0.8000474572181702
refined_0.02,0.56,0.26,0.18,0.807478666305542
refined_0.02,0.56,0.28,0.16,0.8122233152389526
refined_0.02,0.56,0.3,0.14,0.8175348043441772
refined_0.02,0.56,0.32,0.12,0.8216012120246887
refined_0.02,0.56,0.34,0.1,0.8254350423812866
refined_0.02,0.56,0.36,0.08,0.8274914026260376
refined_0.02,0.56,0.38,0.06,0.8264760375022888
refined_0.02,0.56,0.4,0.04,0.8226494193077087
refined_0.02,0.58,0.22,0.2,0.798916220664978
refined_0.02,0.58,0.24,0.18,0.8055305480957031
refined_0.02,0.58,0.26,0.16,0.8105922937393188
refined_0.02,0.58,0.28,0.14,0.8166504502296448
refined_0.02,0.58,0.3,0.12,0.8201993703842163
refined_0.02,0.58,0.32,0.1,0.823676586151123
refined_0.02,0.58,0.34,0.08,0.8277739882469177
refined_0.02,0.58,0.36,0.06,0.8266049027442932
refined_0.02,0.58,0.38,0.04,0.8229339718818665
refined_0.02,0.58,0.4,0.02,0.8145137429237366
refined_0.02,0.6,0.2,0.2,0.7973370552062988
refined_0.02,0.6,0.22,0.18,0.8045437932014465
refined_0.02,0.6,0.24,0.16,0.8127183318138123
refined_0.02,0.6,0.26,0.14,0.8168081045150757
refined_0.02,0.6,0.28,0.12,0.820020854473114
refined_0.02,0.6,0.3,0.1,0.8256789445877075
refined_0.02,0.6,0.32,0.08,0.828153669834137
refined_0.02,0.6,0.34,0.06,0.8254391551017761
refined_0.02,0.6,0.36,0.04,0.8227403163909912
refined_0.02,0.6,0.38,0.02,0.8160406351089478
refined_0.02,0.6,0.4,0.0,0.8043195605278015
refined_0.02,0.62,0.2,0.18,0.8002510070800781
refined_0.02,0.62,0.22,0.16,0.8102102279663086
refined_0.02,0.62,0.24,0.14,0.8160771727561951
refined_0.02,0.62,0.26,0.12,0.8198549747467041
refined_0.02,0.62,0.28,0.1,0.8243100643157959
refined_0.02,0.62,0.3,0.08,0.8270918130874634
refined_0.02,0.62,0.32,0.06,0.8270819187164307
refined_0.02,0.62,0.34,0.04,0.8216456174850464
refined_0.02,0.62,0.36,0.02,0.817503809928894
refined_0.02,0.62,0.38,0.0,0.802496075630188
refined_0.02,0.64,0.2,0.16,0.80582594871521
refined_0.02,0.64,0.22,0.14,0.8136399388313293
refined_0.02,0.64,0.24,0.12,0.818697988986969
refined_0.02,0.64,0.26,0.1,0.8236449956893921
refined_0.02,0.64,0.28,0.08,0.8264567852020264
refined_0.02,0.64,0.3,0.06,0.8258466720581055
refined_0.02,0.64,0.32,0.04,0.8229799866676331
refined_0.02,0.64,0.34,0.02,0.8160504698753357
refined_0.02,0.64,0.36,0.0,0.8008936047554016
refined_0.02,0.66,0.2,0.14,0.8098036050796509
refined_0.02,0.66,0.22,0.12,0.8161165118217468
refined_0.02,0.66,0.24,0.1,0.8226751685142517
refined_0.02,0.66,0.26,0.08,0.824826717376709
refined_0.02,0.66,0.28,0.06,0.825160026550293
refined_0.02,0.66,0.3,0.04,0.8211567997932434
refined_0.02,0.66,0.32,0.02,0.8130301833152771
refined_0.02,0.66,0.34,0.0,0.8019489645957947
refined_0.02,0.68,0.2,0.12,0.814703643321991
refined_0.02,0.68,0.22,0.1,0.8183815479278564
refined_0.02,0.68,0.24,0.08,0.8234179615974426
refined_0.02,0.68,0.26,0.06,0.8230760097503662
refined_0.02,0.68,0.28,0.04,0.8199309706687927
refined_0.02,0.68,0.3,0.02,0.8127729296684265
refined_0.02,0.68,0.32,0.0,0.8012582659721375
refined_0.02,0.7,0.2,0.1,0.8145491480827332
refined_0.02,0.7,0.22,0.08,0.8188931941986084
refined_0.02,0.7,0.24,0.06,0.8181325793266296
refined_0.02,0.7,0.26,0.04,0.8174723982810974
refined_0.02,0.7,0.28,0.02,0.8105937838554382
refined_0.02,0.7,0.3,0.0,0.7994556427001953
