stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,1.0,0.0,0.5317348837852478
coarse_0.10,0.1,0.9,0.0,0.6920993328094482
coarse_0.10,0.2,0.8,0.0,0.7389572262763977
coarse_0.10,0.3,0.7,0.0,0.7736527919769287
coarse_0.10,0.4,0.6,0.0,0.7993268966674805
coarse_0.10,0.5,0.5,0.0,0.8127945065498352
coarse_0.10,0.6,0.4,0.0,0.8173784017562866
coarse_0.10,0.7,0.3,0.0,0.8097730278968811
coarse_0.10,0.8,0.2,0.0,0.7940274477005005
coarse_0.10,0.9,0.1,0.0,0.7567493319511414
coarse_0.10,1.0,0.0,0.0,0.6814998388290405
refined_0.02,0.5,0.5,0.0,0.8127945065498352
refined_0.02,0.52,0.48,0.0,0.8137568831443787
refined_0.02,0.54,0.46,0.0,0.8159148097038269
refined_0.02,0.56,0.44,0.0,0.8144022226333618
refined_0.02,0.58,0.42,0.0,0.8154186606407166
refined_0.02,0.6,0.4,0.0,0.8173784017562866
refined_0.02,0.62,0.38,0.0,0.8150375485420227
refined_0.02,0.64,0.36,0.0,0.8126945495605469
refined_0.02,0.66,0.34,0.0,0.8125845193862915
refined_0.02,0.68,0.32,0.0,0.8115061521530151
refined_0.02,0.7,0.3,0.0,0.8097730278968811
