stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,1.0,0.0,0.5279858708381653
coarse_0.10,0.1,0.9,0.0,0.6886139512062073
coarse_0.10,0.2,0.8,0.0,0.7375583648681641
coarse_0.10,0.3,0.7,0.0,0.7749823331832886
coarse_0.10,0.4,0.6,0.0,0.7979373931884766
coarse_0.10,0.5,0.5,0.0,0.8147754669189453
coarse_0.10,0.6,0.4,0.0,0.8201640844345093
coarse_0.10,0.7,0.3,0.0,0.8151050806045532
coarse_0.10,0.8,0.2,0.0,0.8014389872550964
coarse_0.10,0.9,0.1,0.0,0.7706919312477112
coarse_0.10,1.0,0.0,0.0,0.698915958404541
refined_0.02,0.5,0.5,0.0,0.8147754669189453
refined_0.02,0.52,0.48,0.0,0.8167524337768555
refined_0.02,0.54,0.46,0.0,0.8186790347099304
refined_0.02,0.56,0.44,0.0,0.8188571929931641
refined_0.02,0.58,0.42,0.0,0.8189681768417358
refined_0.02,0.6,0.4,0.0,0.8201640844345093
refined_0.02,0.62,0.38,0.0,0.8177861571311951
refined_0.02,0.64,0.36,0.0,0.8164471387863159
refined_0.02,0.66,0.34,0.0,0.8169386386871338
refined_0.02,0.68,0.32,0.0,0.8159120678901672
refined_0.02,0.7,0.3,0.0,0.8151050806045532
