stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,0.0,1.0,0.3818496763706207
coarse_0.10,0.0,0.1,0.9,0.6195576786994934
coarse_0.10,0.0,0.2,0.8,0.6201374530792236
coarse_0.10,0.0,0.3,0.7,0.6247671842575073
coarse_0.10,0.0,0.4,0.6,0.6340248584747314
coarse_0.10,0.0,0.5,0.5,0.6395995020866394
coarse_0.10,0.0,0.6,0.4,0.6458840370178223
coarse_0.10,0.0,0.7,0.3,0.6451410055160522
coarse_0.10,0.0,0.8,0.2,0.6420496702194214
coarse_0.10,0.0,0.9,0.1,0.6259415745735168
coarse_0.10,0.0,1.0,0.0,0.5279858708381653
coarse_0.10,0.1,0.0,0.9,0.6936671733856201
coarse_0.10,0.1,0.1,0.8,0.7196687459945679
coarse_0.10,0.1,0.2,0.7,0.7107129096984863
coarse_0.10,0.1,0.3,0.6,0.7131096720695496
coarse_0.10,0.1,0.4,0.5,0.7169239521026611
coarse_0.10,0.1,0.5,0.4,0.7202366590499878
coarse_0.10,0.1,0.6,0.3,0.7247647047042847
coarse_0.10,0.1,0.7,0.2,0.7255823612213135
coarse_0.10,0.1,0.8,0.1,0.7244725823402405
coarse_0.10,0.1,0.9,0.0,0.6886139512062073
coarse_0.10,0.2,0.0,0.8,0.6936671733856201
coarse_0.10,0.2,0.1,0.7,0.7181448340415955
coarse_0.10,0.2,0.2,0.6,0.7280046939849854
coarse_0.10,0.2,0.3,0.5,0.737810492515564
coarse_0.10,0.2,0.4,0.4,0.7439875602722168
coarse_0.10,0.2,0.5,0.3,0.7509180307388306
coarse_0.10,0.2,0.6,0.2,0.760131299495697
coarse_0.10,0.2,0.7,0.1,0.7706711292266846
coarse_0.10,0.2,0.8,0.0,0.7375583648681641
coarse_0.10,0.3,0.0,0.7,0.6939742565155029
coarse_0.10,0.3,0.1,0.6,0.7201276421546936
coarse_0.10,0.3,0.2,0.5,0.7389136552810669
coarse_0.10,0.3,0.3,0.4,0.7580003142356873
coarse_0.10,0.3,0.4,0.3,0.7725565433502197
coarse_0.10,0.3,0.5,0.2,0.7883608341217041
coarse_0.10,0.3,0.6,0.1,0.8077712655067444
coarse_0.10,0.3,0.7,0.0,0.7749823331832886
coarse_0.10,0.4,0.0,0.6,0.6964314579963684
coarse_0.10,0.4,0.1,0.5,0.7282909154891968
coarse_0.10,0.4,0.2,0.4,0.7538355588912964
coarse_0.10,0.4,0.3,0.3,0.7848591804504395
coarse_0.10,0.4,0.4,0.2,0.8121495842933655
coarse_0.10,0.4,0.5,0.1,0.8320605754852295
coarse_0.10,0.4,0.6,0.0,0.7979373931884766
coarse_0.10,0.5,0.0,0.5,0.7046793103218079
coarse_0.10,0.5,0.1,0.4,0.7486512660980225
coarse_0.10,0.5,0.2,0.3,0.7862519025802612
coarse_0.10,0.5,0.3,0.2,0.8147684335708618
coarse_0.10,0.5,0.4,0.1,0.8413872718811035
