stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,0.0,1.0,0.39105895161628723
coarse_0.10,0.0,0.1,0.9,0.6243661642074585
coarse_0.10,0.0,0.2,0.8,0.6250409483909607
coarse_0.10,0.0,0.3,0.7,0.6297100782394409
coarse_0.10,0.0,0.4,0.6,0.6382251381874084
coarse_0.10,0.0,0.5,0.5,0.6428792476654053
coarse_0.10,0.0,0.6,0.4,0.6472085118293762
coarse_0.10,0.0,0.7,0.3,0.6447046995162964
coarse_0.10,0.0,0.8,0.2,0.6389038562774658
coarse_0.10,0.0,0.9,0.1,0.6227542161941528
coarse_0.10,0.0,1.0,0.0,0.5251477956771851
coarse_0.10,0.1,0.0,0.9,0.6841363906860352
coarse_0.10,0.1,0.1,0.8,0.7180145382881165
coarse_0.10,0.1,0.2,0.7,0.7119787335395813
coarse_0.10,0.1,0.3,0.6,0.713127076625824
coarse_0.10,0.1,0.4,0.5,0.718052327632904
coarse_0.10,0.1,0.5,0.4,0.7194969654083252
coarse_0.10,0.1,0.6,0.3,0.7207080125808716
coarse_0.10,0.1,0.7,0.2,0.7180808186531067
coarse_0.10,0.1,0.8,0.1,0.7137451767921448
coarse_0.10,0.1,0.9,0.0,0.6743515133857727
coarse_0.10,0.2,0.0,0.8,0.6841363906860352
coarse_0.10,0.2,0.1,0.7,0.7173266410827637
coarse_0.10,0.2,0.2,0.6,0.724967360496521
coarse_0.10,0.2,0.3,0.5,0.7364215850830078
coarse_0.10,0.2,0.4,0.4,0.7432720065116882
coarse_0.10,0.2,0.5,0.3,0.7453681230545044
coarse_0.10,0.2,0.6,0.2,0.752151608467102
coarse_0.10,0.2,0.7,0.1,0.7584971189498901
coarse_0.10,0.2,0.8,0.0,0.7239656448364258
coarse_0.10,0.3,0.0,0.7,0.6844427585601807
coarse_0.10,0.3,0.1,0.6,0.7175123691558838
coarse_0.10,0.3,0.2,0.5,0.7353984117507935
coarse_0.10,0.3,0.3,0.4,0.7526311278343201
coarse_0.10,0.3,0.4,0.3,0.7685104012489319
coarse_0.10,0.3,0.5,0.2,0.7815209031105042
coarse_0.10,0.3,0.6,0.1,0.7964111566543579
coarse_0.10,0.3,0.7,0.0,0.759293794631958
coarse_0.10,0.4,0.0,0.6,0.6858353614807129
coarse_0.10,0.4,0.1,0.5,0.7230331897735596
coarse_0.10,0.4,0.2,0.4,0.750504732131958
coarse_0.10,0.4,0.3,0.3,0.7786207795143127
coarse_0.10,0.4,0.4,0.2,0.8039010763168335
coarse_0.10,0.4,0.5,0.1,0.8197934031486511
coarse_0.10,0.4,0.6,0.0,0.7829562425613403
coarse_0.10,0.5,0.0,0.5,0.6942752003669739
coarse_0.10,0.5,0.1,0.4,0.7411651611328125
coarse_0.10,0.5,0.2,0.3,0.7792519330978394
coarse_0.10,0.5,0.3,0.2,0.8079957962036133
coarse_0.10,0.5,0.4,0.1,0.8290088176727295
coarse_0.10,0.5,0.5,0.0,0.7992004156112671
coarse_0.10,0.6,0.0,0.4,0.7104905843734741
coarse_0.10,0.6,0.1,0.3,0.769713282585144
coarse_0.10,0.6,0.2,0.2,0.8078429698944092
coarse_0.10,0.6,0.3,0.1,0.8289599418640137
coarse_0.10,0.6,0.4,0.0,0.8076289296150208
coarse_0.10,0.7,0.0,0.3,0.7315158247947693
coarse_0.10,0.7,0.1,0.2,0.7935558557510376
coarse_0.10,0.7,0.2,0.1,0.8190819025039673
coarse_0.10,0.7,0.3,0.0,0.8009102940559387
coarse_0.10,0.8,0.0,0.2,0.7461609840393066
coarse_0.10,0.8,0.1,0.1,0.7973231077194214
coarse_0.10,0.8,0.2,0.0,0.7868026494979858
coarse_0.10,0.9,0.0,0.1,0.7330567240715027
coarse_0.10,0.9,0.1,0.0,0.7482229471206665
coarse_0.10,1.0,0.0,0.0,0.673134446144104
refined_0.02,0.4,0.4,0.2,0.8039010763168335
refined_0.02,0.4,0.42,0.18,0.8067693710327148
refined_0.02,0.4,0.44,0.16,0.810982346534729
refined_0.02,0.4,0.46,0.14,0.8160719275474548
refined_0.02,0.4,0.48,0.12,0.8197536468505859
refined_0.02,0.4,0.5,0.1,0.8197934031486511
refined_0.02,0.42,0.38,0.2,0.8068031668663025
refined_0.02,0.42,0.4,0.18,0.8083921670913696
refined_0.02,0.42,0.42,0.16,0.8128229975700378
refined_0.02,0.42,0.44,0.14,0.8186092972755432
refined_0.02,0.42,0.46,0.12,0.8216730952262878
refined_0.02,0.42,0.48,0.1,0.8230457305908203
refined_0.02,0.42,0.5,0.08,0.8236916065216064
refined_0.02,0.44,0.36,0.2,0.8072697520256042
refined_0.02,0.44,0.38,0.18,0.8113515973091125
refined_0.02,0.44,0.4,0.16,0.8145877718925476
refined_0.02,0.44,0.42,0.14,0.818693220615387
refined_0.02,0.44,0.44,0.12,0.8224669098854065
refined_0.02,0.44,0.46,0.1,0.8249223232269287
refined_0.02,0.44,0.48,0.08,0.8251781463623047
refined_0.02,0.44,0.5,0.06,0.8232749700546265
refined_0.02,0.46,0.34,0.2,0.8079200983047485
refined_0.02,0.46,0.36,0.18,0.8129289150238037
refined_0.02,0.46,0.38,0.16,0.8164628744125366
refined_0.02,0.46,0.4,0.14,0.8209286332130432
refined_0.02,0.46,0.42,0.12,0.8230450749397278
refined_0.02,0.46,0.44,0.1,0.8268439769744873
refined_0.02,0.46,0.46,0.08,0.8261013031005859
refined_0.02,0.46,0.48,0.06,0.8244669437408447
refined_0.02,0.46,0.5,0.04,0.8207541108131409
refined_0.02,0.48,0.32,0.2,0.8084635734558105
refined_0.02,0.48,0.34,0.18,0.8143932819366455
refined_0.02,0.48,0.36,0.16,0.816954493522644
refined_0.02,0.48,0.38,0.14,0.8222162127494812
refined_0.02,0.48,0.4,0.12,0.8251029253005981
refined_0.02,0.48,0.42,0.1,0.8284141421318054
refined_0.02,0.48,0.44,0.08,0.8273665904998779
refined_0.02,0.48,0.46,0.06,0.8248523473739624
