stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,0.0,1.0,0.3696189522743225
coarse_0.10,0.0,0.1,0.9,0.6171354055404663
coarse_0.10,0.0,0.2,0.8,0.6180840134620667
coarse_0.10,0.0,0.3,0.7,0.6238683462142944
coarse_0.10,0.0,0.4,0.6,0.6324387192726135
coarse_0.10,0.0,0.5,0.5,0.6375365853309631
coarse_0.10,0.0,0.6,0.4,0.6428209543228149
coarse_0.10,0.0,0.7,0.3,0.6409425735473633
coarse_0.10,0.0,0.8,0.2,0.6355830430984497
coarse_0.10,0.0,0.9,0.1,0.6152344346046448
coarse_0.10,0.0,1.0,0.0,0.5222842693328857
coarse_0.10,0.1,0.0,0.9,0.6858363151550293
coarse_0.10,0.1,0.1,0.8,0.7157058715820312
coarse_0.10,0.1,0.2,0.7,0.7105692028999329
coarse_0.10,0.1,0.3,0.6,0.7123244404792786
coarse_0.10,0.1,0.4,0.5,0.7196906805038452
coarse_0.10,0.1,0.5,0.4,0.7203224897384644
coarse_0.10,0.1,0.6,0.3,0.723271369934082
coarse_0.10,0.1,0.7,0.2,0.7220492959022522
coarse_0.10,0.1,0.8,0.1,0.7145931124687195
coarse_0.10,0.1,0.9,0.0,0.681359052658081
coarse_0.10,0.2,0.0,0.8,0.6858363151550293
coarse_0.10,0.2,0.1,0.7,0.7151480317115784
coarse_0.10,0.2,0.2,0.6,0.7254454493522644
coarse_0.10,0.2,0.3,0.5,0.7378136515617371
coarse_0.10,0.2,0.4,0.4,0.744514524936676
coarse_0.10,0.2,0.5,0.3,0.7491562962532043
coarse_0.10,0.2,0.6,0.2,0.7572022080421448
coarse_0.10,0.2,0.7,0.1,0.762348473072052
coarse_0.10,0.2,0.8,0.0,0.7328387498855591
coarse_0.10,0.3,0.0,0.7,0.6861449480056763
coarse_0.10,0.3,0.1,0.6,0.7158353328704834
coarse_0.10,0.3,0.2,0.5,0.7358652353286743
coarse_0.10,0.3,0.3,0.4,0.7551252841949463
coarse_0.10,0.3,0.4,0.3,0.7730850577354431
coarse_0.10,0.3,0.5,0.2,0.7851177453994751
coarse_0.10,0.3,0.6,0.1,0.8009296655654907
coarse_0.10,0.3,0.7,0.0,0.7710907459259033
coarse_0.10,0.4,0.0,0.6,0.6880781650543213
coarse_0.10,0.4,0.1,0.5,0.7239763736724854
coarse_0.10,0.4,0.2,0.4,0.7527784109115601
coarse_0.10,0.4,0.3,0.3,0.7817550301551819
coarse_0.10,0.4,0.4,0.2,0.8085649013519287
coarse_0.10,0.4,0.5,0.1,0.8280626535415649
coarse_0.10,0.4,0.6,0.0,0.797364354133606
coarse_0.10,0.5,0.0,0.5,0.6988440752029419
coarse_0.10,0.5,0.1,0.4,0.7434554100036621
coarse_0.10,0.5,0.2,0.3,0.7823027968406677
coarse_0.10,0.5,0.3,0.2,0.8116629719734192
coarse_0.10,0.5,0.4,0.1,0.8375064134597778
coarse_0.10,0.5,0.5,0.0,0.8142264485359192
coarse_0.10,0.6,0.0,0.4,0.7146108150482178
coarse_0.10,0.6,0.1,0.3,0.7710359692573547
coarse_0.10,0.6,0.2,0.2,0.8093805313110352
coarse_0.10,0.6,0.3,0.1,0.8388197422027588
coarse_0.10,0.6,0.4,0.0,0.8215422034263611
coarse_0.10,0.7,0.0,0.3,0.7354508638381958
coarse_0.10,0.7,0.1,0.2,0.7951374053955078
coarse_0.10,0.7,0.2,0.1,0.830876350402832
coarse_0.10,0.7,0.3,0.0,0.8156406879425049
coarse_0.10,0.8,0.0,0.2,0.751805305480957
coarse_0.10,0.8,0.1,0.1,0.8071383237838745
coarse_0.10,0.8,0.2,0.0,0.8004387617111206
coarse_0.10,0.9,0.0,0.1,0.7426226735115051
coarse_0.10,0.9,0.1,0.0,0.7617912292480469
coarse_0.10,1.0,0.0,0.0,0.6843297481536865
refined_0.02,0.5,0.3,0.2,0.8116629719734192
refined_0.02,0.5,0.32,0.18,0.8183550834655762
refined_0.02,0.5,0.34,0.16,0.8233375549316406
refined_0.02,0.5,0.36,0.14,0.8288546204566956
refined_0.02,0.5,0.38,0.12,0.8323007225990295
refined_0.02,0.5,0.4,0.1,0.8375064134597778
refined_0.02,0.52,0.28,0.2,0.8116962909698486
refined_0.02,0.52,0.3,0.18,0.8180540204048157
refined_0.02,0.52,0.32,0.16,0.8242497444152832
refined_0.02,0.52,0.34,0.14,0.8295059204101562
refined_0.02,0.52,0.36,0.12,0.8340368270874023
refined_0.02,0.52,0.38,0.1,0.8369519710540771
refined_0.02,0.52,0.4,0.08,0.8391647338867188
refined_0.02,0.54,0.26,0.2,0.8141202926635742
refined_0.02,0.54,0.28,0.18,0.8183400630950928
refined_0.02,0.54,0.3,0.16,0.823000431060791
refined_0.02,0.54,0.32,0.14,0.8292120695114136
refined_0.02,0.54,0.34,0.12,0.8354146480560303
refined_0.02,0.54,0.36,0.1,0.8382130265235901
refined_0.02,0.54,0.38,0.08,0.8396753072738647
refined_0.02,0.54,0.4,0.06,0.8388642072677612
refined_0.02,0.56,0.24,0.2,0.8126944303512573
refined_0.02,0.56,0.26,0.18,0.8186765313148499
refined_0.02,0.56,0.28,0.16,0.8232131004333496
refined_0.02,0.56,0.3,0.14,0.8301897048950195
refined_0.02,0.56,0.32,0.12,0.8343442678451538
refined_0.02,0.56,0.34,0.1,0.8388225436210632
refined_0.02,0.56,0.36,0.08,0.8409038782119751
refined_0.02,0.56,0.38,0.06,0.8396521806716919
refined_0.02,0.56,0.4,0.04,0.837517499923706
refined_0.02,0.58,0.22,0.2,0.8112587928771973
refined_0.02,0.58,0.24,0.18,0.8175531029701233
refined_0.02,0.58,0.26,0.16,0.8224115371704102
refined_0.02,0.58,0.28,0.14,0.8280371427536011
refined_0.02,0.58,0.3,0.12,0.834044873714447
refined_0.02,0.58,0.32,0.1,0.8366537690162659
refined_0.02,0.58,0.34,0.08,0.8412090539932251
refined_0.02,0.58,0.36,0.06,0.8405144214630127
refined_0.02,0.58,0.38,0.04,0.8380764722824097
refined_0.02,0.58,0.4,0.02,0.8313360214233398
refined_0.02,0.6,0.2,0.2,0.8093805313110352
refined_0.02,0.6,0.22,0.18,0.8164939284324646
refined_0.02,0.6,0.24,0.16,0.824650764465332
refined_0.02,0.6,0.26,0.14,0.8286570310592651
refined_0.02,0.6,0.28,0.12,0.8349446058273315
refined_0.02,0.6,0.3,0.1,0.8388197422027588
refined_0.02,0.6,0.32,0.08,0.8412678837776184
refined_0.02,0.6,0.34,0.06,0.83941251039505
refined_0.02,0.6,0.36,0.04,0.8373603224754333
refined_0.02,0.6,0.38,0.02,0.8322210311889648
refined_0.02,0.6,0.4,0.0,0.8215422034263611
refined_0.02,0.62,0.2,0.18,0.8140405416488647
refined_0.02,0.62,0.22,0.16,0.8219518065452576
refined_0.02,0.62,0.24,0.14,0.8284134864807129
refined_0.02,0.62,0.26,0.12,0.834235429763794
refined_0.02,0.62,0.28,0.1,0.8382254838943481
refined_0.02,0.62,0.3,0.08,0.8410569429397583
refined_0.02,0.62,0.32,0.06,0.8408130407333374
refined_0.02,0.62,0.34,0.04,0.8369128704071045
refined_0.02,0.62,0.36,0.02,0.8328200578689575
refined_0.02,0.62,0.38,0.0,0.8196770548820496
refined_0.02,0.64,0.2,0.16,0.820196807384491
refined_0.02,0.64,0.22,0.14,0.825922966003418
refined_0.02,0.64,0.24,0.12,0.8322444558143616
refined_0.02,0.64,0.26,0.1,0.8371873497962952
refined_0.02,0.64,0.28,0.08,0.8412049412727356
refined_0.02,0.64,0.3,0.06,0.8397874236106873
refined_0.02,0.64,0.32,0.04,0.8383341431617737
