stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.6,0.2,0.2,0.7971996068954468
coarse_0.10,0.6,0.3,0.1,0.825092077255249
coarse_0.10,0.6,0.4,0.0,0.802374541759491
coarse_0.10,0.7,0.0,0.3,0.7197791337966919
coarse_0.10,0.7,0.1,0.2,0.781639814376831
coarse_0.10,0.7,0.2,0.1,0.8151589632034302
coarse_0.10,0.7,0.3,0.0,0.8001018762588501
coarse_0.10,0.8,0.0,0.2,0.7337861061096191
coarse_0.10,0.8,0.1,0.1,0.7922601699829102
coarse_0.10,0.8,0.2,0.0,0.7843773365020752
coarse_0.10,0.9,0.0,0.1,0.7246543169021606
coarse_0.10,0.9,0.1,0.0,0.7479787468910217
coarse_0.10,1.0,0.0,0.0,0.671667218208313
refined_0.02,0.5,0.3,0.2,0.8019818067550659
refined_0.02,0.5,0.32,0.18,0.8062207698822021
refined_0.02,0.5,0.34,0.16,0.8118885159492493
refined_0.02,0.5,0.36,0.14,0.8167973756790161
refined_0.02,0.5,0.38,0.12,0.8187760710716248
refined_0.02,0.5,0.4,0.1,0.8237299919128418
refined_0.02,0.52,0.28,0.2,0.8028490543365479
refined_0.02,0.52,0.3,0.18,0.8081329464912415
refined_0.02,0.52,0.32,0.16,0.8119195699691772
refined_0.02,0.52,0.34,0.14,0.817550539970398
refined_0.02,0.52,0.36,0.12,0.8201520442962646
refined_0.02,0.52,0.38,0.1,0.8232750296592712
refined_0.02,0.52,0.4,0.08,0.8252087831497192
refined_0.02,0.54,0.26,0.2,0.8024358749389648
refined_0.02,0.54,0.28,0.18,0.808383584022522
refined_0.02,0.54,0.3,0.16,0.8128373026847839
refined_0.02,0.54,0.32,0.14,0.8171810507774353
refined_0.02,0.54,0.34,0.12,0.8216350078582764
refined_0.02,0.54,0.36,0.1,0.8236923813819885
refined_0.02,0.54,0.38,0.08,0.8259894847869873
refined_0.02,0.54,0.4,0.06,0.8253455758094788
refined_0.02,0.56,0.24,0.2,0.8005295991897583
refined_0.02,0.56,0.26,0.18,0.8076254725456238
refined_0.02,0.56,0.28,0.16,0.8119447231292725
refined_0.02,0.56,0.3,0.14,0.8170527219772339
refined_0.02,0.56,0.32,0.12,0.8224166631698608
refined_0.02,0.56,0.34,0.1,0.82573401927948
refined_0.02,0.56,0.36,0.08,0.826573371887207
refined_0.02,0.56,0.38,0.06,0.8255935907363892
refined_0.02,0.56,0.4,0.04,0.822960376739502
refined_0.02,0.58,0.22,0.2,0.7990659475326538
refined_0.02,0.58,0.24,0.18,0.8059583306312561
refined_0.02,0.58,0.26,0.16,0.8117079138755798
refined_0.02,0.58,0.28,0.14,0.8165679574012756
refined_0.02,0.58,0.3,0.12,0.8201585412025452
refined_0.02,0.58,0.32,0.1,0.8250527381896973
refined_0.02,0.58,0.34,0.08,0.8289549946784973
refined_0.02,0.58,0.36,0.06,0.8257923126220703
refined_0.02,0.58,0.38,0.04,0.8230207562446594
refined_0.02,0.58,0.4,0.02,0.8137969970703125
refined_0.02,0.6,0.2,0.2,0.7971996068954468
refined_0.02,0.6,0.22,0.18,0.8052790760993958
refined_0.02,0.6,0.24,0.16,0.8139243125915527
refined_0.02,0.6,0.26,0.14,0.8170368671417236
refined_0.02,0.6,0.28,0.12,0.8194736242294312
refined_0.02,0.6,0.3,0.1,0.825092077255249
refined_0.02,0.6,0.32,0.08,0.8286365866661072
refined_0.02,0.6,0.34,0.06,0.8274668455123901
refined_0.02,0.6,0.36,0.04,0.8232091069221497
refined_0.02,0.6,0.38,0.02,0.8153049945831299
refined_0.02,0.6,0.4,0.0,0.802374541759491
refined_0.02,0.62,0.2,0.18,0.8019386529922485
refined_0.02,0.62,0.22,0.16,0.8097065091133118
refined_0.02,0.62,0.24,0.14,0.8148400783538818
refined_0.02,0.62,0.26,0.12,0.8198084831237793
refined_0.02,0.62,0.28,0.1,0.8244293928146362
refined_0.02,0.62,0.3,0.08,0.8271844387054443
refined_0.02,0.62,0.32,0.06,0.8269433975219727
refined_0.02,0.62,0.34,0.04,0.8231635689735413
refined_0.02,0.62,0.36,0.02,0.8159841895103455
refined_0.02,0.62,0.38,0.0,0.8024107217788696
refined_0.02,0.64,0.2,0.16,0.8075371980667114
refined_0.02,0.64,0.22,0.14,0.8136286735534668
refined_0.02,0.64,0.24,0.12,0.8187305927276611
refined_0.02,0.64,0.26,0.1,0.8237431645393372
refined_0.02,0.64,0.28,0.08,0.8267716765403748
refined_0.02,0.64,0.3,0.06,0.8265887498855591
refined_0.02,0.64,0.32,0.04,0.8232237100601196
refined_0.02,0.64,0.34,0.02,0.8161904215812683
refined_0.02,0.64,0.36,0.0,0.8028122782707214
refined_0.02,0.66,0.2,0.14,0.8103828430175781
refined_0.02,0.66,0.22,0.12,0.8167584538459778
refined_0.02,0.66,0.24,0.1,0.8222739696502686
refined_0.02,0.66,0.26,0.08,0.8243890404701233
refined_0.02,0.66,0.28,0.06,0.8260860443115234
refined_0.02,0.66,0.3,0.04,0.8220852017402649
refined_0.02,0.66,0.32,0.02,0.8125923871994019
refined_0.02,0.66,0.34,0.0,0.8023696541786194
refined_0.02,0.68,0.2,0.12,0.8148836493492126
refined_0.02,0.68,0.22,0.1,0.8188467025756836
refined_0.02,0.68,0.24,0.08,0.8235278725624084
refined_0.02,0.68,0.26,0.06,0.8232125043869019
refined_0.02,0.68,0.28,0.04,0.8210703134536743
refined_0.02,0.68,0.3,0.02,0.8132004141807556
refined_0.02,0.68,0.32,0.0,0.8010261654853821
refined_0.02,0.7,0.2,0.1,0.8151589632034302
refined_0.02,0.7,0.22,0.08,0.8186593651771545
refined_0.02,0.7,0.24,0.06,0.8192994594573975
refined_0.02,0.7,0.26,0.04,0.817765474319458
refined_0.02,0.7,0.28,0.02,0.8097338080406189
refined_0.02,0.7,0.3,0.0,0.8001018762588501
