stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,0.0,1.0,0.38192686438560486
coarse_0.10,0.0,0.1,0.9,0.6249063014984131
coarse_0.10,0.0,0.2,0.8,0.6257256269454956
coarse_0.10,0.0,0.3,0.7,0.63224196434021
coarse_0.10,0.0,0.4,0.6,0.6405754685401917
coarse_0.10,0.0,0.5,0.5,0.6467741131782532
coarse_0.10,0.0,0.6,0.4,0.6533928513526917
coarse_0.10,0.0,0.7,0.3,0.6543528437614441
coarse_0.10,0.0,0.8,0.2,0.6490073800086975
coarse_0.10,0.0,0.9,0.1,0.6331362128257751
coarse_0.10,0.0,1.0,0.0,0.529140055179596
refined_0.02,0.0,0.6,0.4,0.6533928513526917
refined_0.02,0.0,0.62,0.38,0.6546750068664551
refined_0.02,0.0,0.64,0.36,0.6547189950942993
refined_0.02,0.0,0.66,0.34,0.6539950370788574
refined_0.02,0.0,0.68,0.32,0.6549219489097595
refined_0.02,0.0,0.7,0.3,0.6543528437614441
refined_0.02,0.0,0.72,0.28,0.6533861756324768
refined_0.02,0.0,0.74,0.26,0.653235137462616
refined_0.02,0.0,0.76,0.24,0.6513715982437134
refined_0.02,0.0,0.78,0.22,0.649736762046814
refined_0.02,0.0,0.8,0.2,0.6490073800086975
