stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
refined_0.02,0.4,0.46,0.14,0.8259018659591675
refined_0.02,0.4,0.48,0.12,0.8300076723098755
refined_0.02,0.4,0.5,0.1,0.8318324089050293
refined_0.02,0.42,0.38,0.2,0.81351637840271
refined_0.02,0.42,0.4,0.18,0.8181989192962646
refined_0.02,0.42,0.42,0.16,0.8227946758270264
refined_0.02,0.42,0.44,0.14,0.8282217383384705
refined_0.02,0.42,0.46,0.12,0.8320953249931335
refined_0.02,0.42,0.48,0.1,0.833838939666748
refined_0.02,0.42,0.5,0.08,0.8346954584121704
refined_0.02,0.44,0.36,0.2,0.813774824142456
refined_0.02,0.44,0.38,0.18,0.8211151957511902
refined_0.02,0.44,0.4,0.16,0.826764702796936
refined_0.02,0.44,0.42,0.14,0.8295572400093079
refined_0.02,0.44,0.44,0.12,0.833440899848938
refined_0.02,0.44,0.46,0.1,0.8362454175949097
refined_0.02,0.44,0.48,0.08,0.8368993997573853
refined_0.02,0.44,0.5,0.06,0.8345797657966614
refined_0.02,0.46,0.34,0.2,0.8144307732582092
refined_0.02,0.46,0.36,0.18,0.8210595846176147
refined_0.02,0.46,0.38,0.16,0.8283020257949829
refined_0.02,0.46,0.4,0.14,0.8321781158447266
refined_0.02,0.46,0.42,0.12,0.8350277543067932
refined_0.02,0.46,0.44,0.1,0.8397104740142822
refined_0.02,0.46,0.46,0.08,0.8378862738609314
refined_0.02,0.46,0.48,0.06,0.836976170539856
refined_0.02,0.46,0.5,0.04,0.8327404856681824
refined_0.02,0.48,0.32,0.2,0.8137229681015015
refined_0.02,0.48,0.34,0.18,0.822723925113678
refined_0.02,0.48,0.36,0.16,0.8283160328865051
refined_0.02,0.48,0.38,0.14,0.8332632780075073
refined_0.02,0.48,0.4,0.12,0.8356738090515137
refined_0.02,0.48,0.42,0.1,0.840340793132782
refined_0.02,0.48,0.44,0.08,0.8393501043319702
refined_0.02,0.48,0.46,0.06,0.8388923406600952
refined_0.02,0.48,0.48,0.04,0.8354907035827637
refined_0.02,0.48,0.5,0.02,0.8275615572929382
refined_0.02,0.5,0.3,0.2,0.8162084817886353
refined_0.02,0.5,0.32,0.18,0.8219512701034546
refined_0.02,0.5,0.34,0.16,0.8283074498176575
refined_0.02,0.5,0.36,0.14,0.8330729007720947
refined_0.02,0.5,0.38,0.12,0.8346681594848633
refined_0.02,0.5,0.4,0.1,0.8402998447418213
refined_0.02,0.5,0.42,0.08,0.8407607078552246
refined_0.02,0.5,0.44,0.06,0.8412683010101318
refined_0.02,0.5,0.46,0.04,0.8377518057823181
refined_0.02,0.5,0.48,0.02,0.8292185068130493
refined_0.02,0.5,0.5,0.0,0.8134933114051819
refined_0.02,0.52,0.3,0.18,0.8232965469360352
refined_0.02,0.52,0.32,0.16,0.8278761506080627
refined_0.02,0.52,0.34,0.14,0.8324912190437317
refined_0.02,0.52,0.36,0.12,0.8352581262588501
refined_0.02,0.52,0.38,0.1,0.8389816880226135
refined_0.02,0.52,0.4,0.08,0.8404462933540344
refined_0.02,0.52,0.42,0.06,0.8415491580963135
refined_0.02,0.52,0.44,0.04,0.8386817574501038
refined_0.02,0.52,0.46,0.02,0.830938458442688
refined_0.02,0.52,0.48,0.0,0.8161563873291016
refined_0.02,0.54,0.3,0.16,0.8276646137237549
refined_0.02,0.54,0.32,0.14,0.8319904804229736
refined_0.02,0.54,0.34,0.12,0.8359439373016357
refined_0.02,0.54,0.36,0.1,0.8381993174552917
refined_0.02,0.54,0.38,0.08,0.8414513468742371
refined_0.02,0.54,0.4,0.06,0.8409459590911865
refined_0.02,0.54,0.42,0.04,0.8379961252212524
refined_0.02,0.54,0.44,0.02,0.8301122784614563
refined_0.02,0.54,0.46,0.0,0.8178058862686157
refined_0.02,0.56,0.3,0.14,0.8304701447486877
refined_0.02,0.56,0.32,0.12,0.8367415070533752
refined_0.02,0.56,0.34,0.1,0.8401528596878052
refined_0.02,0.56,0.36,0.08,0.8409119248390198
refined_0.02,0.56,0.38,0.06,0.8398134112358093
refined_0.02,0.56,0.4,0.04,0.8378893136978149
refined_0.02,0.56,0.42,0.02,0.8297083973884583
refined_0.02,0.56,0.44,0.0,0.8185842037200928
refined_0.02,0.58,0.3,0.12,0.8339589834213257
refined_0.02,0.58,0.32,0.1,0.8380755186080933
refined_0.02,0.58,0.34,0.08,0.84268718957901
refined_0.02,0.58,0.36,0.06,0.8397653698921204
refined_0.02,0.58,0.38,0.04,0.8364342451095581
refined_0.02,0.58,0.4,0.02,0.8279430866241455
refined_0.02,0.58,0.42,0.0,0.8186937570571899
refined_0.02,0.6,0.3,0.1,0.8381068706512451
refined_0.02,0.6,0.32,0.08,0.8412235379219055
refined_0.02,0.6,0.34,0.06,0.8402190208435059
refined_0.02,0.6,0.36,0.04,0.8362321853637695
refined_0.02,0.6,0.38,0.02,0.8287825584411621
refined_0.02,0.6,0.4,0.0,0.8186379075050354
