stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,0.0,1.0,0.38192686438560486
coarse_0.10,0.0,0.1,0.9,0.6249063014984131
coarse_0.10,0.0,0.2,0.8,0.6257256269454956
coarse_0.10,0.0,0.3,0.7,0.63224196434021
coarse_0.10,0.0,0.4,0.6,0.6405754685401917
coarse_0.10,0.0,0.5,0.5,0.6467741131782532
coarse_0.10,0.0,0.6,0.4,0.6533928513526917
coarse_0.10,0.0,0.7,0.3,0.6543528437614441
coarse_0.10,0.0,0.8,0.2,0.6490073800086975
coarse_0.10,0.0,0.9,0.1,0.6331362128257751
coarse_0.10,0.0,1.0,0.0,0.529140055179596
coarse_0.10,0.1,0.0,0.9,0.6852637529373169
coarse_0.10,0.1,0.1,0.8,0.7171958088874817
coarse_0.10,0.1,0.2,0.7,0.7126912474632263
coarse_0.10,0.1,0.3,0.6,0.7169176936149597
coarse_0.10,0.1,0.4,0.5,0.7199484705924988
coarse_0.10,0.1,0.5,0.4,0.7244341969490051
coarse_0.10,0.1,0.6,0.3,0.7299070358276367
coarse_0.10,0.1,0.7,0.2,0.728901207447052
coarse_0.10,0.1,0.8,0.1,0.7254413366317749
coarse_0.10,0.1,0.9,0.0,0.6861897110939026
coarse_0.10,0.2,0.0,0.8,0.6852637529373169
coarse_0.10,0.2,0.1,0.7,0.7162686586380005
coarse_0.10,0.2,0.2,0.6,0.7272955179214478
coarse_0.10,0.2,0.3,0.5,0.7411055564880371
coarse_0.10,0.2,0.4,0.4,0.7463808655738831
coarse_0.10,0.2,0.5,0.3,0.752583384513855
coarse_0.10,0.2,0.6,0.2,0.7627766132354736
coarse_0.10,0.2,0.7,0.1,0.7731156349182129
coarse_0.10,0.2,0.8,0.0,0.7354488968849182
coarse_0.10,0.3,0.0,0.7,0.6855708360671997
coarse_0.10,0.3,0.1,0.6,0.7171052694320679
coarse_0.10,0.3,0.2,0.5,0.7367733716964722
coarse_0.10,0.3,0.3,0.4,0.7556494474411011
coarse_0.10,0.3,0.4,0.3,0.7746833562850952
coarse_0.10,0.3,0.5,0.2,0.7907114028930664
coarse_0.10,0.3,0.6,0.1,0.8075299859046936
coarse_0.10,0.3,0.7,0.0,0.7703591585159302
coarse_0.10,0.4,0.0,0.6,0.687971293926239
coarse_0.10,0.4,0.1,0.5,0.7238564491271973
coarse_0.10,0.4,0.2,0.4,0.7529622912406921
coarse_0.10,0.4,0.3,0.3,0.7830197811126709
coarse_0.10,0.4,0.4,0.2,0.8069666624069214
coarse_0.10,0.4,0.5,0.1,0.8300111293792725
coarse_0.10,0.4,0.6,0.0,0.7979362607002258
coarse_0.10,0.5,0.0,0.5,0.6972631216049194
coarse_0.10,0.5,0.1,0.4,0.7424169778823853
coarse_0.10,0.5,0.2,0.3,0.7817283272743225
coarse_0.10,0.5,0.3,0.2,0.8108656406402588
coarse_0.10,0.5,0.4,0.1,0.8367367386817932
coarse_0.10,0.5,0.5,0.0,0.8116543292999268
coarse_0.10,0.6,0.0,0.4,0.7115163207054138
coarse_0.10,0.6,0.1,0.3,0.7697653770446777
coarse_0.10,0.6,0.2,0.2,0.8064221739768982
coarse_0.10,0.6,0.3,0.1,0.8344987630844116
coarse_0.10,0.6,0.4,0.0,0.8156633973121643
coarse_0.10,0.7,0.0,0.3,0.7322428822517395
coarse_0.10,0.7,0.1,0.2,0.7911030650138855
coarse_0.10,0.7,0.2,0.1,0.8237956762313843
coarse_0.10,0.7,0.3,0.0,0.8107051849365234
coarse_0.10,0.8,0.0,0.2,0.7448028922080994
coarse_0.10,0.8,0.1,0.1,0.7988353967666626
coarse_0.10,0.8,0.2,0.0,0.7936109304428101
coarse_0.10,0.9,0.0,0.1,0.7347431182861328
coarse_0.10,0.9,0.1,0.0,0.7569169998168945
coarse_0.10,1.0,0.0,0.0,0.6814998388290405
refined_0.02,0.4,0.4,0.2,0.8069666624069214
refined_0.02,0.4,0.42,0.18,0.8108385801315308
refined_0.02,0.4,0.44,0.16,0.8173516988754272
refined_0.02,0.4,0.46,0.14,0.8214197158813477
refined_0.02,0.4,0.48,0.12,0.8253450393676758
refined_0.02,0.4,0.5,0.1,0.8300111293792725
refined_0.02,0.42,0.38,0.2,0.8084902763366699
refined_0.02,0.42,0.4,0.18,0.8137921690940857
refined_0.02,0.42,0.42,0.16,0.8183434009552002
refined_0.02,0.42,0.44,0.14,0.822328507900238
refined_0.02,0.42,0.46,0.12,0.8278239965438843
refined_0.02,0.42,0.48,0.1,0.8311436772346497
refined_0.02,0.42,0.5,0.08,0.8333838582038879
refined_0.02,0.44,0.36,0.2,0.8102270364761353
refined_0.02,0.44,0.38,0.18,0.816235363483429
refined_0.02,0.44,0.4,0.16,0.8205788135528564
refined_0.02,0.44,0.42,0.14,0.822888195514679
refined_0.02,0.44,0.44,0.12,0.8287901878356934
refined_0.02,0.44,0.46,0.1,0.833261251449585
refined_0.02,0.44,0.48,0.08,0.8347176909446716
refined_0.02,0.44,0.5,0.06,0.8326528072357178
refined_0.02,0.46,0.34,0.2,0.8110052943229675
refined_0.02,0.46,0.36,0.18,0.8160293102264404
refined_0.02,0.46,0.38,0.16,0.8228163719177246
refined_0.02,0.46,0.4,0.14,0.82631915807724
refined_0.02,0.46,0.42,0.12,0.8296761512756348
refined_0.02,0.46,0.44,0.1,0.8352624773979187
refined_0.02,0.46,0.46,0.08,0.8354289531707764
refined_0.02,0.46,0.48,0.06,0.8337947130203247
refined_0.02,0.46,0.5,0.04,0.8316808938980103
refined_0.02,0.48,0.32,0.2,0.8098666667938232
refined_0.02,0.48,0.34,0.18,0.8179571032524109
refined_0.02,0.48,0.36,0.16,0.8215895295143127
refined_0.02,0.48,0.38,0.14,0.8274953365325928
refined_0.02,0.48,0.4,0.12,0.8312259316444397
refined_0.02,0.48,0.42,0.1,0.835742712020874
refined_0.02,0.48,0.44,0.08,0.836435854434967
refined_0.02,0.48,0.46,0.06,0.8356170058250427
refined_0.02,0.48,0.48,0.04,0.8335317969322205
refined_0.02,0.48,0.5,0.02,0.826075553894043
refined_0.02,0.5,0.3,0.2,0.8108656406402588
refined_0.02,0.5,0.32,0.18,0.8161277174949646
refined_0.02,0.5,0.34,0.16,0.8220416307449341
refined_0.02,0.5,0.36,0.14,0.8280813097953796
refined_0.02,0.5,0.38,0.12,0.8307976722717285
refined_0.02,0.5,0.4,0.1,0.8367367386817932
refined_0.02,0.5,0.42,0.08,0.8382830619812012
refined_0.02,0.5,0.44,0.06,0.8376505374908447
refined_0.02,0.5,0.46,0.04,0.8343223333358765
refined_0.02,0.5,0.48,0.02,0.8275966048240662
refined_0.02,0.5,0.5,0.0,0.8116543292999268
refined_0.02,0.52,0.3,0.18,0.8164000511169434
refined_0.02,0.52,0.32,0.16,0.8204964399337769
refined_0.02,0.52,0.34,0.14,0.8271484375
refined_0.02,0.52,0.36,0.12,0.8315004110336304
refined_0.02,0.52,0.38,0.1,0.8357270956039429
refined_0.02,0.52,0.4,0.08,0.8376815915107727
refined_0.02,0.52,0.42,0.06,0.8386402130126953
refined_0.02,0.52,0.44,0.04,0.8357991576194763
refined_0.02,0.52,0.46,0.02,0.8288761973381042
refined_0.02,0.52,0.48,0.0,0.8127409815788269
refined_0.02,0.54,0.3,0.16,0.8210045695304871
refined_0.02,0.54,0.32,0.14,0.826743483543396
refined_0.02,0.54,0.34,0.12,0.8314855694770813
refined_0.02,0.54,0.36,0.1,0.8347340822219849
refined_0.02,0.54,0.38,0.08,0.8386644124984741
refined_0.02,0.54,0.4,0.06,0.8381640315055847
refined_0.02,0.54,0.42,0.04,0.8357930183410645
refined_0.02,0.54,0.44,0.02,0.8285993337631226
refined_0.02,0.54,0.46,0.0,0.8147532343864441
refined_0.02,0.56,0.3,0.14,0.8264671564102173
refined_0.02,0.56,0.32,0.12,0.8317444920539856
refined_0.02,0.56,0.34,0.1,0.8353145122528076
refined_0.02,0.56,0.36,0.08,0.8380650877952576
refined_0.02,0.56,0.38,0.06,0.8381037712097168
refined_0.02,0.56,0.4,0.04,0.8359498381614685
refined_0.02,0.56,0.42,0.02,0.8274203538894653
refined_0.02,0.56,0.44,0.0,0.8146209716796875
refined_0.02,0.58,0.3,0.12,0.8298827409744263
refined_0.02,0.58,0.32,0.1,0.8343790173530579
refined_0.02,0.58,0.34,0.08,0.8392030000686646
refined_0.02,0.58,0.36,0.06,0.836669921875
refined_0.02,0.58,0.38,0.04,0.8342517018318176
refined_0.02,0.58,0.4,0.02,0.8275293707847595
refined_0.02,0.58,0.42,0.0,0.8153458833694458
refined_0.02,0.6,0.3,0.1,0.8344987630844116
refined_0.02,0.6,0.32,0.08,0.8388592004776001
refined_0.02,0.6,0.34,0.06,0.8372238278388977
refined_0.02,0.6,0.36,0.04,0.8346096277236938
refined_0.02,0.6,0.38,0.02,0.826217532157898
refined_0.02,0.6,0.4,0.0,0.8156633973121643
