stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
refined_0.02,0.56,0.24,0.2,0.8096520900726318
refined_0.02,0.56,0.26,0.18,0.8144828677177429
refined_0.02,0.56,0.28,0.16,0.8182203769683838
refined_0.02,0.56,0.3,0.14,0.8221030235290527
refined_0.02,0.56,0.32,0.12,0.8257638216018677
refined_0.02,0.56,0.34,0.1,0.8286989331245422
refined_0.02,0.56,0.36,0.08,0.8287289142608643
refined_0.02,0.56,0.38,0.06,0.8286218047142029
refined_0.02,0.56,0.4,0.04,0.8251864314079285
refined_0.02,0.58,0.22,0.2,0.808137059211731
refined_0.02,0.58,0.24,0.18,0.8136119842529297
refined_0.02,0.58,0.26,0.16,0.8181986212730408
refined_0.02,0.58,0.28,0.14,0.8223814964294434
refined_0.02,0.58,0.3,0.12,0.8244969844818115
refined_0.02,0.58,0.32,0.1,0.8273566961288452
refined_0.02,0.58,0.34,0.08,0.8306441307067871
refined_0.02,0.58,0.36,0.06,0.8279635906219482
refined_0.02,0.58,0.38,0.04,0.8245208263397217
refined_0.02,0.58,0.4,0.02,0.8182055950164795
refined_0.02,0.6,0.2,0.2,0.8077547550201416
refined_0.02,0.6,0.22,0.18,0.8124861121177673
refined_0.02,0.6,0.24,0.16,0.8188903331756592
refined_0.02,0.6,0.26,0.14,0.8223152756690979
refined_0.02,0.6,0.28,0.12,0.8249807357788086
refined_0.02,0.6,0.3,0.1,0.8285000920295715
refined_0.02,0.6,0.32,0.08,0.8311560750007629
refined_0.02,0.6,0.34,0.06,0.829022228717804
refined_0.02,0.6,0.36,0.04,0.8253697156906128
refined_0.02,0.6,0.38,0.02,0.8178738951683044
refined_0.02,0.6,0.4,0.0,0.8053092360496521
refined_0.02,0.62,0.2,0.18,0.8105416297912598
refined_0.02,0.62,0.22,0.16,0.8156632781028748
refined_0.02,0.62,0.24,0.14,0.8206950426101685
refined_0.02,0.62,0.26,0.12,0.8254841566085815
refined_0.02,0.62,0.28,0.1,0.8289998769760132
refined_0.02,0.62,0.3,0.08,0.8301050662994385
refined_0.02,0.62,0.32,0.06,0.8286821842193604
refined_0.02,0.62,0.34,0.04,0.825663685798645
refined_0.02,0.62,0.36,0.02,0.8176681995391846
refined_0.02,0.62,0.38,0.0,0.8044369220733643
refined_0.02,0.64,0.2,0.16,0.8152020573616028
refined_0.02,0.64,0.22,0.14,0.8191419243812561
refined_0.02,0.64,0.24,0.12,0.8240852355957031
refined_0.02,0.64,0.26,0.1,0.8281633257865906
refined_0.02,0.64,0.28,0.08,0.8302870988845825
refined_0.02,0.64,0.3,0.06,0.8289551138877869
refined_0.02,0.64,0.32,0.04,0.8264055848121643
refined_0.02,0.64,0.34,0.02,0.8178281784057617
refined_0.02,0.64,0.36,0.0,0.8047139644622803
refined_0.02,0.66,0.2,0.14,0.8170017004013062
refined_0.02,0.66,0.22,0.12,0.8228915333747864
refined_0.02,0.66,0.24,0.1,0.8257095217704773
refined_0.02,0.66,0.26,0.08,0.8286458849906921
refined_0.02,0.66,0.28,0.06,0.8287539482116699
refined_0.02,0.66,0.3,0.04,0.8259596228599548
refined_0.02,0.66,0.32,0.02,0.8152151107788086
refined_0.02,0.66,0.34,0.0,0.803716778755188
refined_0.02,0.68,0.2,0.12,0.8212224841117859
refined_0.02,0.68,0.22,0.1,0.8235861659049988
refined_0.02,0.68,0.24,0.08,0.8272865414619446
refined_0.02,0.68,0.26,0.06,0.827255368232727
refined_0.02,0.68,0.28,0.04,0.8235538601875305
refined_0.02,0.68,0.3,0.02,0.815169095993042
refined_0.02,0.68,0.32,0.0,0.8017779588699341
refined_0.02,0.7,0.2,0.1,0.8197482824325562
refined_0.02,0.7,0.22,0.08,0.8232011795043945
refined_0.02,0.7,0.24,0.06,0.8236289620399475
refined_0.02,0.7,0.26,0.04,0.8204403519630432
refined_0.02,0.7,0.28,0.02,0.8120899200439453
refined_0.02,0.7,0.3,0.0,0.8012373447418213
