stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,1.0,0.0,0.5174033641815186
coarse_0.10,0.1,0.9,0.0,0.6658368110656738
coarse_0.10,0.2,0.8,0.0,0.7152687907218933
coarse_0.10,0.3,0.7,0.0,0.7555015087127686
coarse_0.10,0.4,0.6,0.0,0.7792133092880249
coarse_0.10,0.5,0.5,0.0,0.7974258661270142
coarse_0.10,0.6,0.4,0.0,0.802374541759491
coarse_0.10,0.7,0.3,0.0,0.8001018762588501
coarse_0.10,0.8,0.2,0.0,0.7843773365020752
coarse_0.10,0.9,0.1,0.0,0.7479787468910217
coarse_0.10,1.0,0.0,0.0,0.671667218208313
refined_0.02,0.5,0.5,0.0,0.7974258661270142
refined_0.02,0.52,0.48,0.0,0.7994035482406616
refined_0.02,0.54,0.46,0.0,0.8011477589607239
refined_0.02,0.56,0.44,0.0,0.8011096715927124
refined_0.02,0.58,0.42,0.0,0.8012512922286987
refined_0.02,0.6,0.4,0.0,0.802374541759491
refined_0.02,0.62,0.38,0.0,0.8024107217788696
refined_0.02,0.64,0.36,0.0,0.8028122782707214
refined_0.02,0.66,0.34,0.0,0.8023696541786194
refined_0.02,0.68,0.32,0.0,0.8010261654853821
refined_0.02,0.7,0.3,0.0,0.8001018762588501
