stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,0.0,1.0,0.3696189522743225
coarse_0.10,0.0,0.1,0.9,0.6173436045646667
coarse_0.10,0.0,0.2,0.8,0.6182633638381958
coarse_0.10,0.0,0.3,0.7,0.6242717504501343
coarse_0.10,0.0,0.4,0.6,0.6326513886451721
coarse_0.10,0.0,0.5,0.5,0.6383123993873596
coarse_0.10,0.0,0.6,0.4,0.6425961852073669
coarse_0.10,0.0,0.7,0.3,0.6437203884124756
coarse_0.10,0.0,0.8,0.2,0.636756956577301
coarse_0.10,0.0,0.9,0.1,0.6149890422821045
coarse_0.10,0.0,1.0,0.0,0.5220478773117065
coarse_0.10,0.1,0.0,0.9,0.6858363151550293
coarse_0.10,0.1,0.1,0.8,0.7159644365310669
coarse_0.10,0.1,0.2,0.7,0.7106873989105225
coarse_0.10,0.1,0.3,0.6,0.7132368087768555
coarse_0.10,0.1,0.4,0.5,0.7180108428001404
coarse_0.10,0.1,0.5,0.4,0.7204567790031433
coarse_0.10,0.1,0.6,0.3,0.724570095539093
coarse_0.10,0.1,0.7,0.2,0.7241877317428589
coarse_0.10,0.1,0.8,0.1,0.7148072123527527
coarse_0.10,0.1,0.9,0.0,0.6764546632766724
coarse_0.10,0.2,0.0,0.8,0.6858363151550293
coarse_0.10,0.2,0.1,0.7,0.7160008549690247
coarse_0.10,0.2,0.2,0.6,0.7258691787719727
coarse_0.10,0.2,0.3,0.5,0.7380911707878113
coarse_0.10,0.2,0.4,0.4,0.7451719045639038
coarse_0.10,0.2,0.5,0.3,0.7494323253631592
coarse_0.10,0.2,0.6,0.2,0.7572951912879944
coarse_0.10,0.2,0.7,0.1,0.7631897926330566
coarse_0.10,0.2,0.8,0.0,0.7289751172065735
coarse_0.10,0.3,0.0,0.7,0.6861449480056763
coarse_0.10,0.3,0.1,0.6,0.7162628173828125
coarse_0.10,0.3,0.2,0.5,0.7361796498298645
coarse_0.10,0.3,0.3,0.4,0.7558912038803101
coarse_0.10,0.3,0.4,0.3,0.7741824984550476
coarse_0.10,0.3,0.5,0.2,0.7854906916618347
coarse_0.10,0.3,0.6,0.1,0.7999987602233887
coarse_0.10,0.3,0.7,0.0,0.7713137269020081
coarse_0.10,0.4,0.0,0.6,0.6880781650543213
coarse_0.10,0.4,0.1,0.5,0.7242023944854736
coarse_0.10,0.4,0.2,0.4,0.7540995478630066
coarse_0.10,0.4,0.3,0.3,0.7817171216011047
coarse_0.10,0.4,0.4,0.2,0.809862494468689
coarse_0.10,0.4,0.5,0.1,0.8272074460983276
coarse_0.10,0.4,0.6,0.0,0.7976646423339844
coarse_0.10,0.5,0.0,0.5,0.6988440752029419
coarse_0.10,0.5,0.1,0.4,0.7427928447723389
coarse_0.10,0.5,0.2,0.3,0.7829227447509766
coarse_0.10,0.5,0.3,0.2,0.8128376603126526
coarse_0.10,0.5,0.4,0.1,0.8374812006950378
coarse_0.10,0.5,0.5,0.0,0.8151997327804565
coarse_0.10,0.6,0.0,0.4,0.7146108150482178
coarse_0.10,0.6,0.1,0.3,0.7708107829093933
coarse_0.10,0.6,0.2,0.2,0.8099960088729858
coarse_0.10,0.6,0.3,0.1,0.8398443460464478
coarse_0.10,0.6,0.4,0.0,0.8209750056266785
coarse_0.10,0.7,0.0,0.3,0.7354508638381958
coarse_0.10,0.7,0.1,0.2,0.7947918772697449
coarse_0.10,0.7,0.2,0.1,0.830407977104187
coarse_0.10,0.7,0.3,0.0,0.816172182559967
coarse_0.10,0.8,0.0,0.2,0.751805305480957
coarse_0.10,0.8,0.1,0.1,0.8071155548095703
coarse_0.10,0.8,0.2,0.0,0.8011870384216309
coarse_0.10,0.9,0.0,0.1,0.7426226735115051
coarse_0.10,0.9,0.1,0.0,0.7620346546173096
coarse_0.10,1.0,0.0,0.0,0.6843297481536865
refined_0.02,0.5,0.3,0.2,0.8128376603126526
refined_0.02,0.5,0.32,0.18,0.8191553950309753
refined_0.02,0.5,0.34,0.16,0.8246628642082214
refined_0.02,0.5,0.36,0.14,0.8299538493156433
refined_0.02,0.5,0.38,0.12,0.8338871598243713
refined_0.02,0.5,0.4,0.1,0.8374812006950378
refined_0.02,0.52,0.28,0.2,0.8135551810264587
refined_0.02,0.52,0.3,0.18,0.8187227845191956
refined_0.02,0.52,0.32,0.16,0.8250600099563599
refined_0.02,0.52,0.34,0.14,0.8313667178153992
refined_0.02,0.52,0.36,0.12,0.8352082967758179
refined_0.02,0.52,0.38,0.1,0.8373323678970337
refined_0.02,0.52,0.4,0.08,0.8388886451721191
refined_0.02,0.54,0.26,0.2,0.8151863217353821
refined_0.02,0.54,0.28,0.18,0.8199229836463928
refined_0.02,0.54,0.3,0.16,0.8242217898368835
refined_0.02,0.54,0.32,0.14,0.8303194046020508
refined_0.02,0.54,0.34,0.12,0.8359817266464233
refined_0.02,0.54,0.36,0.1,0.8387454152107239
refined_0.02,0.54,0.38,0.08,0.840634286403656
refined_0.02,0.54,0.4,0.06,0.8394173979759216
refined_0.02,0.56,0.24,0.2,0.8137819766998291
refined_0.02,0.56,0.26,0.18,0.8190072178840637
refined_0.02,0.56,0.28,0.16,0.8246691226959229
refined_0.02,0.56,0.3,0.14,0.8315906524658203
refined_0.02,0.56,0.32,0.12,0.8353605270385742
refined_0.02,0.56,0.34,0.1,0.8390688300132751
refined_0.02,0.56,0.36,0.08,0.8415788412094116
refined_0.02,0.56,0.38,0.06,0.8403600454330444
refined_0.02,0.56,0.4,0.04,0.8377724289894104
refined_0.02,0.58,0.22,0.2,0.8126292824745178
