stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.6,0.3,0.1,0.8389264345169067
coarse_0.10,0.6,0.4,0.0,0.8183736205101013
coarse_0.10,0.7,0.0,0.3,0.74314945936203
coarse_0.10,0.7,0.1,0.2,0.8009375333786011
coarse_0.10,0.7,0.2,0.1,0.8298072218894958
coarse_0.10,0.7,0.3,0.0,0.8151593208312988
coarse_0.10,0.8,0.0,0.2,0.7597932815551758
coarse_0.10,0.8,0.1,0.1,0.811949610710144
coarse_0.10,0.8,0.2,0.0,0.8024332523345947
coarse_0.10,0.9,0.0,0.1,0.7531448602676392
coarse_0.10,0.9,0.1,0.0,0.7713119387626648
coarse_0.10,1.0,0.0,0.0,0.698915958404541
refined_0.02,0.4,0.4,0.2,0.8130660653114319
refined_0.02,0.4,0.42,0.18,0.8153396248817444
refined_0.02,0.4,0.44,0.16,0.8217830657958984
refined_0.02,0.4,0.46,0.14,0.8259782791137695
refined_0.02,0.4,0.48,0.12,0.8292869329452515
refined_0.02,0.4,0.5,0.1,0.831849217414856
refined_0.02,0.42,0.38,0.2,0.8151140809059143
refined_0.02,0.42,0.4,0.18,0.818763017654419
refined_0.02,0.42,0.42,0.16,0.8236302137374878
refined_0.02,0.42,0.44,0.14,0.8294301629066467
refined_0.02,0.42,0.46,0.12,0.8335772752761841
refined_0.02,0.42,0.48,0.1,0.8337297439575195
refined_0.02,0.42,0.5,0.08,0.8351876139640808
refined_0.02,0.44,0.36,0.2,0.8153992891311646
refined_0.02,0.44,0.38,0.18,0.8212224245071411
refined_0.02,0.44,0.4,0.16,0.8271438479423523
refined_0.02,0.44,0.42,0.14,0.8305509686470032
refined_0.02,0.44,0.44,0.12,0.8342272639274597
refined_0.02,0.44,0.46,0.1,0.8367559909820557
refined_0.02,0.44,0.48,0.08,0.8375422954559326
refined_0.02,0.44,0.5,0.06,0.8340910077095032
refined_0.02,0.46,0.34,0.2,0.8155518770217896
refined_0.02,0.46,0.36,0.18,0.8225109577178955
refined_0.02,0.46,0.38,0.16,0.8294869065284729
refined_0.02,0.46,0.4,0.14,0.8328961133956909
refined_0.02,0.46,0.42,0.12,0.8360826373100281
refined_0.02,0.46,0.44,0.1,0.8391357660293579
refined_0.02,0.46,0.46,0.08,0.8388094902038574
refined_0.02,0.46,0.48,0.06,0.8381634950637817
refined_0.02,0.46,0.5,0.04,0.8322921395301819
refined_0.02,0.48,0.32,0.2,0.8147808313369751
refined_0.02,0.48,0.34,0.18,0.8223541975021362
refined_0.02,0.48,0.36,0.16,0.8290723562240601
refined_0.02,0.48,0.38,0.14,0.8340203762054443
refined_0.02,0.48,0.4,0.12,0.8370843529701233
refined_0.02,0.48,0.42,0.1,0.840288519859314
refined_0.02,0.48,0.44,0.08,0.8406846523284912
refined_0.02,0.48,0.46,0.06,0.8390404582023621
refined_0.02,0.48,0.48,0.04,0.835117518901825
refined_0.02,0.48,0.5,0.02,0.8274699449539185
refined_0.02,0.5,0.3,0.2,0.8158300518989563
refined_0.02,0.5,0.32,0.18,0.8219696879386902
refined_0.02,0.5,0.34,0.16,0.8287122845649719
refined_0.02,0.5,0.36,0.14,0.8331776857376099
refined_0.02,0.5,0.38,0.12,0.8361592292785645
refined_0.02,0.5,0.4,0.1,0.8406772613525391
refined_0.02,0.5,0.42,0.08,0.8419355750083923
refined_0.02,0.5,0.44,0.06,0.8421667218208313
refined_0.02,0.5,0.46,0.04,0.8372205495834351
refined_0.02,0.5,0.48,0.02,0.829871654510498
refined_0.02,0.5,0.5,0.0,0.8143597841262817
refined_0.02,0.52,0.3,0.18,0.8224910497665405
refined_0.02,0.52,0.32,0.16,0.828761100769043
refined_0.02,0.52,0.34,0.14,0.8336207866668701
refined_0.02,0.52,0.36,0.12,0.8355937004089355
refined_0.02,0.52,0.38,0.1,0.8387265205383301
refined_0.02,0.52,0.4,0.08,0.8406610488891602
refined_0.02,0.52,0.42,0.06,0.8418071866035461
refined_0.02,0.52,0.44,0.04,0.8386785387992859
refined_0.02,0.52,0.46,0.02,0.8308626413345337
refined_0.02,0.52,0.48,0.0,0.8160966634750366
refined_0.02,0.54,0.3,0.16,0.8277681469917297
refined_0.02,0.54,0.32,0.14,0.8321295380592346
refined_0.02,0.54,0.34,0.12,0.8365877270698547
refined_0.02,0.54,0.36,0.1,0.8389632105827332
refined_0.02,0.54,0.38,0.08,0.8410695791244507
refined_0.02,0.54,0.4,0.06,0.8403353691101074
refined_0.02,0.54,0.42,0.04,0.8369768857955933
refined_0.02,0.54,0.44,0.02,0.8313146829605103
refined_0.02,0.54,0.46,0.0,0.8187092542648315
refined_0.02,0.56,0.3,0.14,0.832275927066803
refined_0.02,0.56,0.32,0.12,0.8362999558448792
refined_0.02,0.56,0.34,0.1,0.8393567800521851
refined_0.02,0.56,0.36,0.08,0.8414751291275024
refined_0.02,0.56,0.38,0.06,0.8397188186645508
refined_0.02,0.56,0.4,0.04,0.8356795310974121
refined_0.02,0.56,0.42,0.02,0.8284227252006531
refined_0.02,0.56,0.44,0.0,0.8186887502670288
refined_0.02,0.58,0.3,0.12,0.8350546360015869
refined_0.02,0.58,0.32,0.1,0.8386988639831543
refined_0.02,0.58,0.34,0.08,0.8423677682876587
refined_0.02,0.58,0.36,0.06,0.8393268585205078
refined_0.02,0.58,0.38,0.04,0.8364843130111694
refined_0.02,0.58,0.4,0.02,0.8276755213737488
refined_0.02,0.58,0.42,0.0,0.8173452615737915
refined_0.02,0.6,0.3,0.1,0.8389264345169067
refined_0.02,0.6,0.32,0.08,0.8427848219871521
refined_0.02,0.6,0.34,0.06,0.8391421437263489
refined_0.02,0.6,0.36,0.04,0.835250198841095
refined_0.02,0.6,0.38,0.02,0.8279284238815308
refined_0.02,0.6,0.4,0.0,0.8183736205101013
