stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,0.0,1.0,0.38192686438560486
coarse_0.10,0.0,0.1,0.9,0.6252279281616211
coarse_0.10,0.0,0.2,0.8,0.6260472536087036
coarse_0.10,0.0,0.3,0.7,0.6323404312133789
coarse_0.10,0.0,0.4,0.6,0.6409482955932617
coarse_0.10,0.0,0.5,0.5,0.6474911570549011
coarse_0.10,0.0,0.6,0.4,0.6531496644020081
coarse_0.10,0.0,0.7,0.3,0.6554526090621948
coarse_0.10,0.0,0.8,0.2,0.6513118147850037
coarse_0.10,0.0,0.9,0.1,0.6337375044822693
coarse_0.10,0.0,1.0,0.0,0.5330952405929565
coarse_0.10,0.1,0.0,0.9,0.6852637529373169
coarse_0.10,0.1,0.1,0.8,0.7178521752357483
coarse_0.10,0.1,0.2,0.7,0.7134287357330322
coarse_0.10,0.1,0.3,0.6,0.7170645594596863
coarse_0.10,0.1,0.4,0.5,0.720619797706604
coarse_0.10,0.1,0.5,0.4,0.7244669795036316
coarse_0.10,0.1,0.6,0.3,0.7312132120132446
coarse_0.10,0.1,0.7,0.2,0.7324872016906738
coarse_0.10,0.1,0.8,0.1,0.7267318367958069
coarse_0.10,0.1,0.9,0.0,0.6861449480056763
coarse_0.10,0.2,0.0,0.8,0.6852637529373169
coarse_0.10,0.2,0.1,0.7,0.7164698243141174
coarse_0.10,0.2,0.2,0.6,0.7280210852622986
coarse_0.10,0.2,0.3,0.5,0.740668773651123
coarse_0.10,0.2,0.4,0.4,0.747585654258728
coarse_0.10,0.2,0.5,0.3,0.7529746890068054
coarse_0.10,0.2,0.6,0.2,0.7633461952209473
coarse_0.10,0.2,0.7,0.1,0.7741957306861877
coarse_0.10,0.2,0.8,0.0,0.7340801954269409
coarse_0.10,0.3,0.0,0.7,0.6855708360671997
coarse_0.10,0.3,0.1,0.6,0.7159468531608582
coarse_0.10,0.3,0.2,0.5,0.7374182939529419
coarse_0.10,0.3,0.3,0.4,0.7569375038146973
coarse_0.10,0.3,0.4,0.3,0.7742961645126343
coarse_0.10,0.3,0.5,0.2,0.790654718875885
coarse_0.10,0.3,0.6,0.1,0.8085107207298279
coarse_0.10,0.3,0.7,0.0,0.7727325558662415
coarse_0.10,0.4,0.0,0.6,0.687971293926239
coarse_0.10,0.4,0.1,0.5,0.7241222858428955
coarse_0.10,0.4,0.2,0.4,0.7533445358276367
coarse_0.10,0.4,0.3,0.3,0.7830591201782227
coarse_0.10,0.4,0.4,0.2,0.807863175868988
coarse_0.10,0.4,0.5,0.1,0.8296624422073364
coarse_0.10,0.4,0.6,0.0,0.7996246814727783
coarse_0.10,0.5,0.0,0.5,0.6972631216049194
coarse_0.10,0.5,0.1,0.4,0.7424190044403076
coarse_0.10,0.5,0.2,0.3,0.781351625919342
coarse_0.10,0.5,0.3,0.2,0.8109033107757568
coarse_0.10,0.5,0.4,0.1,0.837331235408783
coarse_0.10,0.5,0.5,0.0,0.8121265769004822
coarse_0.10,0.6,0.0,0.4,0.7115163207054138
coarse_0.10,0.6,0.1,0.3,0.7696000337600708
coarse_0.10,0.6,0.2,0.2,0.80583256483078
coarse_0.10,0.6,0.3,0.1,0.83560711145401
coarse_0.10,0.6,0.4,0.0,0.815991222858429
coarse_0.10,0.7,0.0,0.3,0.7322428822517395
coarse_0.10,0.7,0.1,0.2,0.7914303541183472
coarse_0.10,0.7,0.2,0.1,0.8235878348350525
coarse_0.10,0.7,0.3,0.0,0.8099027872085571
coarse_0.10,0.8,0.0,0.2,0.7448028922080994
coarse_0.10,0.8,0.1,0.1,0.7992764115333557
coarse_0.10,0.8,0.2,0.0,0.7945382595062256
coarse_0.10,0.9,0.0,0.1,0.7347431182861328
coarse_0.10,0.9,0.1,0.0,0.7570834159851074
coarse_0.10,1.0,0.0,0.0,0.6814998388290405
refined_0.02,0.4,0.4,0.2,0.807863175868988
refined_0.02,0.4,0.42,0.18,0.8112697005271912
refined_0.02,0.4,0.44,0.16,0.8175824284553528
refined_0.02,0.4,0.46,0.14,0.8221613764762878
refined_0.02,0.4,0.48,0.12,0.8253870010375977
refined_0.02,0.4,0.5,0.1,0.8296624422073364
refined_0.02,0.42,0.38,0.2,0.80977863073349
refined_0.02,0.42,0.4,0.18,0.8147727847099304
refined_0.02,0.42,0.42,0.16,0.8188490867614746
refined_0.02,0.42,0.44,0.14,0.8236411213874817
refined_0.02,0.42,0.46,0.12,0.8293408751487732
refined_0.02,0.42,0.48,0.1,0.8322290182113647
refined_0.02,0.42,0.5,0.08,0.8341113328933716
refined_0.02,0.44,0.36,0.2,0.8111168146133423
refined_0.02,0.44,0.38,0.18,0.8171263933181763
refined_0.02,0.44,0.4,0.16,0.8218531012535095
refined_0.02,0.44,0.42,0.14,0.8237403631210327
refined_0.02,0.44,0.44,0.12,0.8297890424728394
refined_0.02,0.44,0.46,0.1,0.8339353203773499
refined_0.02,0.44,0.48,0.08,0.8359436988830566
refined_0.02,0.44,0.5,0.06,0.8331950902938843
refined_0.02,0.46,0.34,0.2,0.8117002248764038
refined_0.02,0.46,0.36,0.18,0.8179821968078613
refined_0.02,0.46,0.38,0.16,0.8240159749984741
refined_0.02,0.46,0.4,0.14,0.8277846574783325
refined_0.02,0.46,0.42,0.12,0.8313052654266357
refined_0.02,0.46,0.44,0.1,0.8357281684875488
refined_0.02,0.46,0.46,0.08,0.8362294435501099
refined_0.02,0.46,0.48,0.06,0.8349716663360596
refined_0.02,0.46,0.5,0.04,0.8326656818389893
refined_0.02,0.48,0.32,0.2,0.8105161786079407
refined_0.02,0.48,0.34,0.18,0.8173666596412659
refined_0.02,0.48,0.36,0.16,0.8230263590812683
refined_0.02,0.48,0.38,0.14,0.8288624286651611
refined_0.02,0.48,0.4,0.12,0.8331937789916992
refined_0.02,0.48,0.42,0.1,0.836779773235321
refined_0.02,0.48,0.44,0.08,0.8380286693572998
refined_0.02,0.48,0.46,0.06,0.8362202644348145
refined_0.02,0.48,0.48,0.04,0.8339453935623169
refined_0.02,0.48,0.5,0.02,0.8269102573394775
refined_0.02,0.5,0.3,0.2,0.8109033107757568
refined_0.02,0.5,0.32,0.18,0.8160682916641235
refined_0.02,0.5,0.34,0.16,0.8221847414970398
refined_0.02,0.5,0.36,0.14,0.8275739550590515
refined_0.02,0.5,0.38,0.12,0.8321031332015991
refined_0.02,0.5,0.4,0.1,0.837331235408783
refined_0.02,0.5,0.42,0.08,0.8397706747055054
refined_0.02,0.5,0.44,0.06,0.8397501111030579
refined_0.02,0.5,0.46,0.04,0.8352932929992676
refined_0.02,0.5,0.48,0.02,0.8288103342056274
refined_0.02,0.5,0.5,0.0,0.8121265769004822
refined_0.02,0.52,0.3,0.18,0.8163862228393555
refined_0.02,0.52,0.32,0.16,0.821994423866272
refined_0.02,0.52,0.34,0.14,0.8278893232345581
refined_0.02,0.52,0.36,0.12,0.8321953415870667
refined_0.02,0.52,0.38,0.1,0.8360364437103271
refined_0.02,0.52,0.4,0.08,0.8379838466644287
refined_0.02,0.52,0.42,0.06,0.8394930362701416
refined_0.02,0.52,0.44,0.04,0.837191104888916
refined_0.02,0.52,0.46,0.02,0.8297034502029419
refined_0.02,0.52,0.48,0.0,0.8135355710983276
refined_0.02,0.54,0.3,0.16,0.8208997845649719
refined_0.02,0.54,0.32,0.14,0.8271936774253845
refined_0.02,0.54,0.34,0.12,0.8327075242996216
refined_0.02,0.54,0.36,0.1,0.8356972932815552
refined_0.02,0.54,0.38,0.08,0.838924765586853
refined_0.02,0.54,0.4,0.06,0.8383787870407104
refined_0.02,0.54,0.42,0.04,0.8364869356155396
refined_0.02,0.54,0.44,0.02,0.8306524753570557
refined_0.02,0.54,0.46,0.0,0.8164852261543274
refined_0.02,0.56,0.3,0.14,0.8279452919960022
refined_0.02,0.56,0.32,0.12,0.832374095916748
refined_0.02,0.56,0.34,0.1,0.835726261138916
refined_0.02,0.56,0.36,0.08,0.8385792970657349
refined_0.02,0.56,0.38,0.06,0.838482141494751
refined_0.02,0.56,0.4,0.04,0.8350511789321899
refined_0.02,0.56,0.42,0.02,0.8280406594276428
refined_0.02,0.56,0.44,0.0,0.8154520988464355
refined_0.02,0.58,0.3,0.12,0.8311917781829834
refined_0.02,0.58,0.32,0.1,0.8350778222084045
refined_0.02,0.58,0.34,0.08,0.8397961258888245
refined_0.02,0.58,0.36,0.06,0.8371118307113647
refined_0.02,0.58,0.38,0.04,0.8358885049819946
refined_0.02,0.58,0.4,0.02,0.8273571133613586
refined_0.02,0.58,0.42,0.0,0.8144547939300537
refined_0.02,0.6,0.3,0.1,0.83560711145401
refined_0.02,0.6,0.32,0.08,0.840578556060791
refined_0.02,0.6,0.34,0.06,0.8374942541122437
refined_0.02,0.6,0.36,0.04,0.8351643085479736
refined_0.02,0.6,0.38,0.02,0.8269400000572205
refined_0.02,0.6,0.4,0.0,0.815991222858429
