stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,0.0,1.0,0.38192686438560486
coarse_0.10,0.0,0.1,0.9,0.6252279281616211
coarse_0.10,0.0,0.2,0.8,0.6260472536087036
coarse_0.10,0.0,0.3,0.7,0.6323404312133789
coarse_0.10,0.0,0.4,0.6,0.6409482955932617
coarse_0.10,0.0,0.5,0.5,0.6474911570549011
coarse_0.10,0.0,0.6,0.4,0.6531496644020081
coarse_0.10,0.0,0.7,0.3,0.6554526090621948
coarse_0.10,0.0,0.8,0.2,0.6513118147850037
coarse_0.10,0.0,0.9,0.1,0.6337375044822693
coarse_0.10,0.0,1.0,0.0,0.5330952405929565
refined_0.02,0.0,0.6,0.4,0.6531496644020081
refined_0.02,0.0,0.62,0.38,0.6549355387687683
refined_0.02,0.0,0.64,0.36,0.6546018719673157
refined_0.02,0.0,0.66,0.34,0.6539002060890198
refined_0.02,0.0,0.68,0.32,0.6545617580413818
refined_0.02,0.0,0.7,0.3,0.6554526090621948
refined_0.02,0.0,0.72,0.28,0.6536874771118164
refined_0.02,0.0,0.74,0.26,0.6536339521408081
refined_0.02,0.0,0.76,0.24,0.6533833742141724
refined_0.02,0.0,0.78,0.22,0.651591420173645
refined_0.02,0.0,0.8,0.2,0.6513118147850037
