stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
coarse_0.10,0.0,1.0,0.0,0.5230391621589661
coarse_0.10,0.1,0.9,0.0,0.6696879863739014
coarse_0.10,0.2,0.8,0.0,0.7197441458702087
coarse_0.10,0.3,0.7,0.0,0.7571847438812256
coarse_0.10,0.4,0.6,0.0,0.7832426428794861
coarse_0.10,0.5,0.5,0.0,0.7997030019760132
coarse_0.10,0.6,0.4,0.0,0.8053566217422485
coarse_0.10,0.7,0.3,0.0,0.8013851642608643
coarse_0.10,0.8,0.2,0.0,0.7870048880577087
coarse_0.10,0.9,0.1,0.0,0.7487500309944153
coarse_0.10,1.0,0.0,0.0,0.673134446144104
refined_0.02,0.5,0.5,0.0,0.7997030019760132
refined_0.02,0.52,0.48,0.0,0.8013424277305603
refined_0.02,0.54,0.46,0.0,0.8051050305366516
refined_0.02,0.56,0.44,0.0,0.8041344285011292
refined_0.02,0.58,0.42,0.0,0.8035375475883484
refined_0.02,0.6,0.4,0.0,0.8053566217422485
refined_0.02,0.62,0.38,0.0,0.8043733835220337
refined_0.02,0.64,0.36,0.0,0.8039892315864563
refined_0.02,0.66,0.34,0.0,0.803850531578064
refined_0.02,0.68,0.32,0.0,0.8029091358184814
refined_0.02,0.7,0.3,0.0,0.8013851642608643
